Author_1,Author_2,label,jaccard
miao,stienon,False,0.02586206896551724
miao,junge,False,0.11556240369799692
miao,matoussi,False,0.025
miao,laurent,False,0.08188153310104529
miao,song,False,0.13478260869565217
miao,shallit,False,0.045081967213114756
miao,tischenko,False,0.019867549668874173
miao,petrushev,False,0.02959830866807611
miao,essen,False,0.04771371769383698
miao,bernicot,False,0.06581740976645435
miao,li,False,0.03904123927150931
miao,saligrama,False,0.07246376811594203
miao,ao,False,0.1391501783976646
miao,grama,False,0.08744038155802862
poczos,ozsvath,False,0.0
poczos,brodzki,False,0.05172413793103448
poczos,gubinelli,False,0.01744186046511628
poczos,lorinczi,False,0.0
epstein,mark,False,0.16493656286043828
essen,xu,False,0.037037037037037035
essen,miao,False,0.04771371769383698
essen,bernicot,False,0.049079754601226995
essen,li,False,0.008512874408828166
essen,saligrama,False,0.0398406374501992
essen,ao,False,0.03111831442463533
essen,grama,False,0.04129793510324484
takasawa,mikhalkin,False,0.023255813953488372
fountoulakis,hu,False,0.026519337016574586
theran,qian,False,0.045454545454545456
theran,thomsen,False,0.0379746835443038
theran,thom,False,0.04791344667697063
kirkpatrick,schlingemann,False,0.02631578947368421
kirkpatrick,roberts,False,0.013729977116704805
kirkpatrick,cuell,False,0.023529411764705882
kirkpatrick,robert,False,0.015082956259426848
smeets,cator,False,0.009009009009009009
smeets,dajani,False,0.125
smeets,durrett,False,0.008264462809917356
smeets,huebschmann,False,0.019417475728155338
smeets,souto,False,0.021052631578947368
smeets,pelayo,False,0.0
smeets,heinrich,False,0.017241379310344827
aokage,umehara,False,0.03982300884955752
aokage,saji,False,0.0
aokage,fujimori,False,0.034482758620689655
pillai,limaye,False,0.0
tang,das,False,0.17535545023696683
tang,carlsson,False,0.044977511244377814
tang,tseng,False,0.0950965824665676
tang,kutzarova,False,0.0
tang,leung,False,0.15415549597855227
becker,gold,False,0.0
becker,matthews,False,0.0
becker,urbář,False,0.0
adam,dorlas,False,0.05622489959839357
adam,cloux,False,0.012048192771084338
adam,leok,False,0.13626834381551362
adam,marsden,False,0.07879490150637311
adam,zenkov,False,0.0
csörgő,burns,False,0.07657657657657657
csörgő,levenberg,False,0.06722689075630252
csörgő,mau,False,0.05892857142857143
csörgő,bonami,False,0.0594059405940594
csörgő,wang,False,0.0413393964448119
seip,ortega-cerdà,False,0.043478260869565216
tolotti,pravda-starov,False,0.03164556962025317
tolotti,barreto,False,0.06164383561643835
diaz-madrigal,saracco,False,0.0625
diaz-madrigal,gentili,False,0.09523809523809523
diaz-madrigal,poggi-corradini,False,0.09473684210526316
di scala,zuddas,True,0.0625
di scala,gramchev,False,0.0
di scala,mattner,False,0.046875
swann,gonzalez-davila,False,0.08208955223880597
swann,davila,False,0.1
swann,avila,False,0.08823529411764706
henrion,lofberg,False,0.0
henrion,zeron,False,0.0392156862745098
henrion,putinar,False,0.031496062992125984
jeanjean,terraneo,False,0.08641975308641975
baudoin,cattiaux,False,0.11194029850746269
schubert,chen,False,0.01248
schubert,lin,False,0.011108240764660295
schubert,kløve,False,0.0
schubert,markina,False,0.031007751937984496
schubert,fontana,False,0.03690036900369004
schubert,betz,False,0.2488479262672811
schubert,laendner,False,0.01639344262295082
schubert,herbst,False,0.04487179487179487
schubert,hehn,False,0.01639344262295082
bridson,kleptsyn,False,0.36548223350253806
bridson,kalnins,False,0.03463203463203463
bridson,mendonca,False,0.010256410256410256
bridson,hubbard,False,0.03508771929824561
bridson,ramirez,False,0.09433962264150944
lapidoth,seregin,False,0.054455445544554455
lapidoth,tataru,False,0.055900621118012424
lapidoth,atar,False,0.08600337268128162
lapidoth,nonnenmacher,False,0.04205607476635514
lapidoth,sverak,False,0.05472636815920398
lapidoth,aman,False,0.0927536231884058
lapidoth,anantharaman,False,0.034482758620689655
lapidoth,sethuraman,False,0.20180722891566266
lapidoth,wang,False,0.04948875255623722
froehlich,lenzmann,False,0.0
krick,vasconcelos,False,0.09876543209876543
krick,lupton,False,0.018018018018018018
krick,turner,False,0.03684210526315789
krick,los,False,0.015779092702169626
krick,cho,False,0.0108
krick,hagge,False,0.04
taimanov,bobenko,False,0.0
chen,bandi,False,0.0
chen,stabellini,False,0.0
chen,conti,False,0.03635788808093582
chen,tralli,False,0.0
chen,mohammadi,False,0.0545225338796092
chen,guo,False,0.0955278369333739
chen,schubert,False,0.01248
chen,huber,False,0.10809178743961352
chen,krueger,False,0.04588607594936709
chen,hubert,False,0.03413400758533502
chen,markina,False,0.01982731052126639
chen,fontana,False,0.04937106918238994
chen,even,False,0.0
chen,musslimani,False,0.011855174623518103
chen,saloff-coste,False,0.02114029468289558
chen,zhou,False,0.1963136337039204
chen,todjihounde,False,0.014107085604360373
chen,wang,False,0.3072189349112426
chen,klappenecker,False,0.051931602279924
chen,bai,False,0.1277744451109778
chen,soljanin,False,0.017313241423533184
chen,addario-berry,False,0.0112
chen,avestimehr,False,0.023672424824056303
chen,tian,False,0.1321330485199878
sethuraman,dedecker,False,0.07590759075907591
sethuraman,ghosh,False,0.1837270341207349
sethuraman,wang,False,0.07304277643260694
sethuraman,lapidoth,False,0.20180722891566266
ballico,gimigliano,False,0.0963855421686747
ballico,fontanari,False,0.15384615384615385
krantz,vallois,False,0.02252252252252252
permuter,farias,False,0.014814814814814815
permuter,cohen,False,0.03896103896103896
permuter,merhav,False,0.05787781350482315
qian,streinu,False,0.04568527918781726
qian,theran,False,0.045454545454545456
qian,fornaess,False,0.010638297872340425
qian,janssen,False,0.049723756906077346
qian,lupton,False,0.03773584905660377
qian,turner,False,0.0641025641025641
qian,chiang-hsieh,False,0.0
qian,dudley,False,0.020689655172413793
qian,marron,False,0.06832298136645963
qian,foisy,False,0.0
qian,ishwar,False,0.04116222760290557
qian,szyszkowicz,False,0.024390243902439025
qian,dancer,False,0.03389830508474576
qian,guillin,False,0.07389162561576355
qian,leung,False,0.027950310559006212
qian,etkin,False,0.027777777777777776
qian,hajek,False,0.04081632653061224
qian,dupuis,False,0.06091370558375635
qian,khongsap,False,0.023076923076923078
qian,cheng,False,0.050505050505050504
qian,jost,False,0.0611353711790393
qian,yang,False,0.04159733777038269
qian,benson,False,0.06046511627906977
qian,wan,False,0.024021962937542895
qian,mickelsson,False,0.06542056074766354
qian,sidenko,False,0.020689655172413793
bühlmann,schmidmeier,False,0.0
savchuk,delzant,False,0.078125
savchuk,henk,False,0.028362305580969808
savchuk,khmelnytskaya,False,0.011764705882352941
savchuk,oviedo,False,0.0
grimm,baake,True,0.1487603305785124
stienon,miao,False,0.02586206896551724
stienon,zhao,False,0.0218408736349454
stienon,jung,False,0.03125
stienon,banks,False,0.01764705882352941
stienon,houdré,False,0.014285714285714285
stienon,junge,False,0.030120481927710843
stienon,matoussi,False,0.029850746268656716
stienon,song,False,0.02557544757033248
stienon,shallit,False,0.024
stienon,tischenko,False,0.0
stienon,petrushev,False,0.029411764705882353
stienon,ludeña,False,0.009615384615384616
gurau,linhares,False,0.265625
gurau,roditi,False,0.265625
gurau,magnen,True,0.03896103896103896
gurau,vignes-tourneret,False,0.1016949152542373
gurau,de goursac,False,0.09016393442622951
izumi,larson,False,0.0957683741648107
izumi,fujimori,False,0.04
izumi,siebert,False,0.04310344827586207
goldys,gozzi,False,0.08633093525179857
goldys,swiech,False,0.0
valinevich,can,False,0.023065476190476192
valinevich,cannata,False,0.0
valinevich,nishnianidze,False,0.0
holmer,duyckaerts,False,0.30976430976430974
holmer,hästö,False,0.03759398496240601
holmer,nonnenmacher,False,0.046762589928057555
lewandowski,angeltveit,False,0.0
lewandowski,hopkins,False,0.033582089552238806
lewandowski,schilling,False,0.055944055944055944
lewandowski,shafikov,False,0.009174311926605505
lewandowski,behrens,False,0.048109965635738834
lewandowski,godlinski,False,0.0661764705882353
von unge,bonechi,False,0.0
kuijlaars,krasovsky,False,0.06474820143884892
esteban,quaas,False,0.0
esteban,carlen,False,0.1313364055299539
esteban,geronimo,False,0.0
esteban,dolbeault,True,0.4199395770392749
ostrik,ge,False,0.008787661406025825
ostrik,cuadra,False,0.06329113924050633
ostrik,naidu,False,0.24390243902439024
qi,peng,False,0.16303099885189437
qi,last,False,0.09104258443465492
qi,hou,False,0.1378640776699029
qi,terng,False,0.028469750889679714
qi,gustafson,False,0.02304964539007092
qi,calderbank,False,0.05573248407643312
qi,lafferty,False,0.045060658578856154
qi,hobert,False,0.060897435897435896
qi,youjian,False,0.0453781512605042
qi,melo,False,0.10953058321479374
qi,ravikumar,False,0.045060658578856154
goh,simanca,False,0.04406779661016949
merkli,bouclet,False,0.046218487394957986
clémençon,mannor,False,0.0
von renesse,phong,False,0.046948356807511735
jensen,chiantini,False,0.03414634146341464
jensen,cornea,False,0.09302325581395349
jensen,cornean,False,0.07765151515151515
jensen,duclos,False,0.09479553903345725
jensen,james,False,0.15602836879432624
jensen,lauritzen,False,0.0
teschl,zinchenko,False,0.06976744186046512
teschl,mitrea,False,0.06389776357827476
teschl,risebro,False,0.02158273381294964
teschl,shah,False,0.08205128205128205
teschl,rainer,False,0.08982035928143713
teschl,losik,False,0.0
teschl,stollmann,False,0.03361344537815126
friedl,tan,False,0.07930156420516551
friedl,friedland,True,0.8854166666666666
friedl,solomyak,False,0.10069444444444445
vasilev,chang,False,0.0
meyer,walker,False,0.13288288288288289
meyer,takagi,False,0.12252252252252252
meyer,yoshino,False,0.06521739130434782
meyer,pal,False,0.12842809364548494
cotter,cunningham,False,0.03765690376569038
cotter,dembele,False,0.04580152671755725
dykema,chiang-hsieh,False,0.03669724770642202
dykema,wiggins,False,0.1347517730496454
dykema,ng,False,0.008994082840236686
dykema,gunduz,False,0.01893939393939394
dykema,goldsmith,False,0.026865671641791045
dykema,erkip,False,0.01893939393939394
dykema,fukaya,False,0.031914893617021274
dykema,etnyre,False,0.0
dykema,sather-wagstaff,False,0.05985915492957746
dykema,sharif,False,0.03618421052631579
bloch,dorlas,False,0.0410958904109589
bloch,cloux,False,0.007434944237918215
bloch,mcclamroch,False,0.18805309734513273
roquain,figari,False,0.07462686567164178
roquain,mantile,False,0.0
assani,mccoy,False,0.3780160857908847
assani,zenine,False,0.7479892761394102
assani,boukraa,False,0.7479892761394102
assani,dibaei,False,0.01272264631043257
assani,jafarizadeh,False,0.0
assani,sufiani,False,0.0
can,valinevich,False,0.023065476190476192
safonov,petropulu,False,0.005405405405405406
safonov,poor,False,0.012588512981904013
safonov,pavlovic,False,0.05555555555555555
safonov,hofmann,False,0.03482587064676617
safonov,mccann,False,0.008064516129032258
safonov,bedford,False,0.0625
safonov,lee,False,0.013012361743656473
safonov,echterhoff,False,0.018867924528301886
safonov,nakajima,False,0.0
safonov,friedrich,False,0.0196078431372549
berceanu,dimca,False,0.0
berceanu,suciu,False,0.043478260869565216
niederhausen,giaquinto,False,0.04597701149425287
niederhausen,sullivant,False,0.022123893805309734
niederhausen,arzhantsev,False,0.03508771929824561
željko,skopenkov,False,0.0
željko,karimov,False,0.06164383561643835
željko,cencelj,False,0.02702702702702703
željko,muranov,False,0.029411764705882353
galatius,cooper,False,0.021897810218978103
galatius,schleimer,False,0.0
gravner,pemantle,False,0.04950495049504951
balazs,rassoul-agha,False,0.0
torrecillas,beattie,False,0.064
torrecillas,janssen,False,0.08860759493670886
markin,honold,False,0.07407407407407407
markin,skachek,False,0.02702702702702703
feron,guillotin-plantard,False,0.05555555555555555
feron,kuchment,False,0.0392156862745098
feron,kunyansky,False,0.03571428571428571
ruane,cobo,False,0.0
ruane,de oliveira,False,0.036303630363036306
casanellas,alberich-carraminana,False,0.0
zamir,erez,False,0.1403118040089087
urbanski,sugawa,False,0.05357142857142857
monserrat,natale,False,0.0
klappenecker,chen,False,0.051931602279924
klappenecker,bai,False,0.10796915167095116
klappenecker,malykh,False,0.0
klappenecker,nutku,False,0.0375
klappenecker,sheftel,False,0.0375
klappenecker,gradwohl,False,0.029411764705882353
klappenecker,yehudayoff,False,0.029411764705882353
smarandache,khoshnevisan,False,0.1567043618739903
smarandache,singh,True,0.15517241379310345
smarandache,virlan,False,0.0
smarandache,radescu,False,0.0
smarandache,aichholzer,False,0.04032258064516129
smarandache,hurtado,False,0.04032258064516129
bayraktar,promislow,True,0.041666666666666664
bayraktar,milevsky,True,0.041666666666666664
cole,yun,False,0.05665024630541872
cole,barnabei,False,0.018633540372670808
cole,bonetti,False,0.018633540372670808
cole,silimbani,False,0.018633540372670808
stark,owczarek,False,0.05405405405405406
constantin,liao,False,0.043343653250773995
constantin,hobert,False,0.059113300492610835
constantin,solomyak,False,0.011940298507462687
nourdin,bardina,False,0.22916666666666666
nourdin,rovira,False,0.20273972602739726
wulkenhaar,tanasa,False,0.0916030534351145
wulkenhaar,saut,False,0.01990049751243781
wulkenhaar,sofianos,False,0.027522935779816515
wulkenhaar,lassaut,False,0.027522935779816515
white,sinclair,False,0.0
white,chiang-hsieh,False,0.022598870056497175
white,ng,False,0.0330821756534024
white,gunduz,False,0.06147540983606557
white,goldsmith,False,0.04585537918871252
white,erkip,False,0.06147540983606557
white,fukaya,False,0.06490384615384616
white,etnyre,False,0.02005730659025788
white,yassemi,False,0.06188118811881188
white,sahandi,False,0.036312849162011177
frosini,reina,False,0.015463917525773196
frosini,kuelske,False,0.07547169811320754
frosini,orlandi,False,0.020491803278688523
mihailescu,filippucci,False,0.06403940886699508
mihailescu,pucci,False,0.06403940886699508
wainwright,muller-hoissen,False,0.048638132295719845
wainwright,gohari,False,0.0
nardi,noy,False,0.09866666666666667
nardi,bernard,False,0.2713004484304933
thomas,leary,False,0.0
thomas,gander,False,0.0
graffi,tran,False,0.10401188707280833
graffi,herau,False,0.0410958904109589
oppermann,erdmann,False,0.08045977011494253
bernicot,axelsson,False,0.06944444444444445
bernicot,hofmann,False,0.06928406466512702
bernicot,xu,False,0.041969330104923326
bernicot,miao,False,0.06581740976645435
bernicot,essen,False,0.049079754601226995
bernicot,li,False,0.007367645510998842
bernicot,saligrama,False,0.03508771929824561
bernicot,ao,False,0.02367823548491729
bernicot,grama,False,0.031446540880503145
ebenfelt,gao,False,0.042682926829268296
ebenfelt,ma,False,0.0058370920668612365
ebenfelt,zhuang,False,0.0
cohen,bahri,True,0.11518324607329843
cohen,bendersky,False,0.0
cohen,farias,False,0.016474464579901153
cohen,permuter,False,0.03896103896103896
lieb,pavlov,False,0.07460035523978685
lieb,naboko,False,0.051233396584440226
lieb,hainzl,False,0.050724637681159424
lieb,molchanov,False,0.10666666666666667
lieb,hamza,False,0.025145067698259187
lieb,schrohe,False,0.03614457831325301
araya,eaton,False,0.029787234042553193
araya,gamal,False,0.053738317757009345
araya,abuhlail,False,0.008733624454148471
araya,nauman,False,0.0
sullivan,doty,False,0.0
sullivan,hosten,False,0.1257995735607676
sullivan,arzhantsev,False,0.05399568034557235
frederico,ferreira,False,0.1476510067114094
frederico,mann,False,0.02982107355864811
frederico,demeter,False,0.07741935483870968
frederico,plakhov,False,0.043795620437956206
frederico,leitmann,False,0.0
frederico,bertin,False,0.053231939163498096
frederico,ammi,False,0.128099173553719
frederico,gouveia,False,0.03488372093023256
frederico,thiele,False,0.0755813953488372
frederico,cruz,False,0.055248618784530384
frederico,el-nabulsi,False,0.0948905109489051
frederico,malinowska,False,0.03225806451612903
webb,morrison,False,0.020942408376963352
webb,balogh,False,0.05357142857142857
webb,bollobás,False,0.05357142857142857
speyer,badzioch,False,0.011904761904761904
speyer,budhiraja,False,0.06097560975609756
speyer,kang,False,0.09761388286334056
speyer,will,False,0.1037344398340249
speyer,dorabiala,False,0.011904761904761904
speyer,mattman,False,0.02824858757062147
mueller,knowles,False,0.02575107296137339
cafaro,baskoro,False,0.004901960784313725
cafaro,aliev,False,0.09554140127388536
cafaro,smyth,False,0.04048582995951417
filippucci,mihailescu,False,0.06403940886699508
zeriahi,kawazumi,False,0.039301310043668124
samorodnitsky,meshulam,False,0.0
samorodnitsky,athreya,False,0.08732394366197183
huebschmann,sanders,False,0.03870967741935484
huebschmann,durrett,False,0.006944444444444444
huebschmann,smeets,False,0.019417475728155338
huebschmann,souto,False,0.034482758620689655
huebschmann,kraaikamp,False,0.01990049751243781
huebschmann,pelayo,False,0.0
huebschmann,heinrich,False,0.03676470588235294
schachermayer,siopacha,False,0.0
chandran,jose,False,0.24574961360123648
chandran,marques,False,0.13307984790874525
chandran,queiroz,False,0.13307984790874525
chandran,akofor,False,0.23954372623574144
chandran,joseph,False,0.25
chandran,francis,False,0.14241960183767227
ponce,kenig,True,0.09417040358744394
maubach,révész,False,0.06218487394957983
maubach,burns,False,0.04460966542750929
maubach,levenberg,False,0.05338078291814947
tetali,hemmecke,False,0.0
tetali,nairn,False,0.0
ferrari,martin,False,0.18249075215782984
benci,bonanno,False,0.193717277486911
dumitrescu,sawan,False,0.027888446215139442
dumitrescu,kandasamy,False,0.06229508196721312
dumitrescu,popovici,False,0.009009009009009009
dumitrescu,selariu,False,0.02109704641350211
dumitrescu,bencze,False,0.029045643153526972
dumitrescu,chauhan,False,0.027888446215139442
dumitrescu,ilanthenral,False,0.06229508196721312
dumitrescu,bereg,False,0.0
dumitrescu,garcía,False,0.22267206477732793
dumitrescu,huemer,False,0.0
dumitrescu,kano,False,0.0
dumitrescu,márquez,False,0.0
dumitrescu,rappaport,False,0.0
dumitrescu,smorodinsky,False,0.0
dumitrescu,souvaine,False,0.0
dumitrescu,urrutia,False,0.0
dumitrescu,wood,False,0.1624790619765494
matic,van horn-morris,False,0.06349206349206349
matic,grabisch,False,0.024390243902439025
matic,horn,False,0.03836317135549872
matic,ghiggini,False,0.05128205128205128
matic,colin,False,0.014084507042253521
giardina,chazottes,False,0.03529411764705882
giardina,bonanno,False,0.02857142857142857
giardina,galves,False,0.02830188679245283
rivasseau,linhares,False,0.15
rivasseau,roditi,False,0.15
rivasseau,de goursac,False,0.09826589595375723
teufel,lukkarinen,False,0.049019607843137254
dukes,jelínek,False,0.0
dukes,skachek,False,0.025210084033613446
dukes,sun,False,0.04353083434099154
dukes,severini,False,0.08
dukes,garber,False,0.0748663101604278
dukes,asinowski,False,0.0380952380952381
dukes,yuster,False,0.07746478873239436
dukes,bagno,False,0.07407407407407407
queiroz,jose,False,0.05105105105105105
queiroz,chandran,False,0.13307984790874525
queiroz,jo,False,0.0
queiroz,akofor,False,0.06521739130434782
queiroz,joseph,False,0.05755395683453238
schick,linnell,False,0.16772151898734178
petrosyan,abu-hamed,False,0.0
petrosyan,gelaki,False,0.0
petrosyan,weng,False,0.007751937984496124
szilágyi,baiocchi,False,0.0
baskoro,cafaro,False,0.004901960784313725
baskoro,aliev,False,0.03431372549019608
baskoro,smyth,False,0.06896551724137931
zagrebnov,massey,False,0.06206896551724138
zagrebnov,broche,False,0.0
zagrebnov,jespers,False,0.05654761904761905
zagrebnov,roche,False,0.03934426229508197
zagrebnov,racec,False,0.05555555555555555
zagrebnov,rehberg,False,0.06367041198501873
zagrebnov,malamud,False,0.03125
zagrebnov,cornean,False,0.234375
junge,miao,False,0.11556240369799692
junge,zhao,False,0.12313432835820895
junge,banks,False,0.07672634271099744
junge,houdré,False,0.03571428571428571
junge,stienon,False,0.030120481927710843
junge,matoussi,False,0.016025641025641024
junge,laurent,False,0.09684684684684684
junge,song,False,0.13066202090592335
junge,shallit,False,0.056179775280898875
junge,tischenko,False,0.025
junge,petrushev,False,0.03519061583577713
leoni,simon,False,0.046012269938650305
leoni,desimone,False,0.0
leoni,mora,False,0.0594059405940594
esposito,geronimo,False,0.0
esposito,loss,False,0.08108108108108109
esposito,carneiro,False,0.0
esposito,kamphorst,False,0.0
esposito,pinto-de-carvalho,False,0.0
esposito,lytova,False,0.062111801242236024
esposito,de marrais,False,0.025252525252525252
esposito,lesch,False,0.3673469387755102
samei,forrester,False,0.04954954954954955
samei,witte,False,0.04656862745098039
verma,henrici,False,0.0390625
finco,yngvason,False,0.05217391304347826
finco,bru,False,0.0
finco,pickl,False,0.075
tudor,doran,False,0.14338235294117646
tudor,torres,False,0.1686046511627907
tudor,rivoirard,False,0.07509881422924901
morsella,kuennemann,False,0.04950495049504951
guenther,khoroshkin,False,0.03347280334728033
guenther,pop,False,0.04899777282850779
guenther,stolin,False,0.0365296803652968
guenther,tolstoy,False,0.04149377593360996
fu,ji,False,0.3165137614678899
evans,balinsky,False,0.0
evans,lewis,False,0.15902964959568733
monbet,sire,False,0.03355704697986577
monbet,watbled,False,0.025974025974025976
pimentel,ferrario,False,0.08070175438596491
pimentel,alvarez,False,0.06504065040650407
pimentel,de visscher,False,0.028368794326241134
pimentel,milman,False,0.057803468208092484
pimentel,iglesias,False,0.0673076923076923
pimentel,marrero,False,0.06691449814126393
pimentel,de diego,False,0.09034267912772585
pimentel,martinez,False,0.08905109489051095
pimentel,kearney,False,0.04964539007092199
craig,barquero,False,0.051094890510948905
katori,takano,False,0.020134228187919462
celeghini,ragnisco,False,0.0794392523364486
celeghini,enciso,False,0.04460966542750929
celeghini,herranz,False,0.08018867924528301
celeghini,herr,False,0.0531496062992126
zhao,jung,False,0.149438202247191
zhao,banks,False,0.07624633431085044
zhao,houdré,False,0.01607717041800643
zhao,stienon,False,0.0218408736349454
zhao,junge,False,0.12313432835820895
zhao,matoussi,False,0.017770597738287562
zhao,laurent,False,0.09289617486338798
zhao,song,False,0.14387633769322236
zhao,shallit,False,0.0392156862745098
zhao,tischenko,False,0.020700636942675158
zhao,petrushev,False,0.03255813953488372
zhao,auscher,False,0.11248073959938366
zhao,kiem,False,0.044977511244377814
zhao,lupton,False,0.041033434650455926
zhao,turner,False,0.08157524613220815
zhao,zelenko,False,0.04236006051437216
zhao,salavessa,False,0.029827315541601257
zhao,kerr,False,0.052870090634441085
zhao,timotin,False,0.0464
zhao,malkin,False,0.053353658536585365
zhao,bercovici,False,0.054602184087363496
zhao,vrancken,False,0.03015873015873016
zhao,bandi,False,0.0
zhao,stabellini,False,0.0
zhao,conti,False,0.0718232044198895
zhao,tralli,False,0.0
zhao,meemark,False,0.027070063694267517
zhao,georghiades,False,0.04580152671755725
zhao,aeron,False,0.0
hamilton,glebov,False,0.008620689655172414
hamilton,chuang,False,0.0706713780918728
hamilton,dean,False,0.0
hamilton,pangborn,False,0.0
hamilton,talreja,False,0.04744525547445255
hernandez,dalang,False,0.0
hernandez,nualart,False,0.11231101511879049
hernandez,foondun,False,0.07636363636363637
hernandez,sawan,False,0.034482758620689655
hernandez,visan,False,0.22529644268774704
hernandez,chauhan,False,0.034482758620689655
hernandez,lang,False,0.10675675675675676
hernandez,olshanetsky,False,0.052845528455284556
hernandez,derksen,False,0.07116104868913857
hernandez,weyman,False,0.030837004405286344
hernandez,zelevinsky,False,0.036885245901639344
hernandez,swiatek,False,0.035555555555555556
hernandez,bermudez,False,0.0
hernandez,vergnolle,False,0.0
herbin,lytova,False,0.07623318385650224
herbin,pajor,False,0.06808510638297872
pastur,gallouët,False,0.060109289617486336
pastur,latché,False,0.060109289617486336
pastur,lebowitz,False,0.22272727272727272
koch,nadirashvili,False,0.0
koch,sotiriadis,False,0.0
koch,hajek,False,0.0859538784067086
koch,bejenaru,False,0.03294117647058824
koch,zuo,False,0.12440944881889764
koch,metcalfe,False,0.08185840707964602
koch,marzuola,False,0.06896551724137931
koch,kenig,False,0.116600790513834
koch,budhiraja,False,0.09944751381215469
koch,zworski,False,0.07474747474747474
enomoto,rouquier,False,0.08181818181818182
rocek,bonechi,False,0.0
ng,le,False,0.3282850779510022
ng,ham,False,0.20523339616365452
ng,ha,False,0.39058439147545854
ng,cui,False,0.022106631989596878
ng,xia,False,0.07719257269648487
ng,xiao,False,0.05516431924882629
ng,luo,False,0.033830139578897564
ng,kramer,False,0.0042654028436018955
ng,dykema,False,0.008994082840236686
ng,white,False,0.0330821756534024
ng,chiang-hsieh,False,0.0026081802015411972
ng,wiggins,False,0.006867156050201279
ng,fukaya,False,0.0099361249112846
ng,etnyre,False,0.001896858328393598
balachandran,teotonio-sobrinho,False,0.0
balachandran,suresh,False,0.019390581717451522
sportiello,de la rue,False,0.05747126436781609
sportiello,fernandez,False,0.026381909547738693
santiago,verron,False,0.04
santiago,patrick,False,0.06060606060606061
santiago,roberts,False,0.044
santiago,wulff,False,0.0
seiler,frank,False,0.07267833109017496
seiler,seiringer,False,0.08661417322834646
seiler,siedentop,False,0.06343283582089553
seiler,maniccia,False,0.0
hou,mansour,False,0.0944073884043099
hou,szöllősi,False,0.029157667386609073
hou,peng,False,0.1359320339830085
hou,last,False,0.06769722814498934
hou,qi,False,0.1378640776699029
hou,xin,False,0.11116883116883117
hou,terng,False,0.01434878587196468
hou,gustafson,False,0.00823271130625686
hou,calderbank,False,0.03609913793103448
hou,lafferty,False,0.022502744237102086
hou,hobert,False,0.04173441734417344
hou,youjian,False,0.027292576419213975
hou,melo,False,0.06974305191400104
hou,ravikumar,False,0.022502744237102086
hou,mudry,False,0.0
hou,pi,False,0.0
hou,schnyder,False,0.0
hou,viruel,False,0.011570247933884297
hou,grumiller,False,0.006615214994487321
novelli,chapoton,False,0.25625
novelli,thiéry,False,0.08092485549132948
novelli,okado,False,0.02097902097902098
novelli,hill,False,0.0781563126252505
novelli,duchamp,False,0.2288135593220339
novelli,tollu,False,0.0
novelli,toumazet,False,0.0
massey,zagrebnov,False,0.06206896551724138
massey,broche,False,0.03759398496240601
massey,angelescu,False,0.0
massey,minlos,False,0.0
massey,jespers,False,0.08974358974358974
massey,roche,False,0.05853658536585366
saracco,diaz-madrigal,False,0.0625
saracco,gentili,False,0.020833333333333332
saracco,contreras,False,0.0625
saracco,poggi-corradini,False,0.03773584905660377
futaki,sasano,False,0.06779661016949153
thiem,gow,False,0.0880952380952381
kaiser,neidhardt,False,0.3659574468085106
stuart,pavliotis,True,0.4647887323943662
guillemin,révész,False,0.06491228070175438
guillemin,levenberg,False,0.09274193548387097
guillemin,mau,False,0.0627177700348432
bierenbaum,grava,False,0.03
bierenbaum,gamboa,False,0.0425531914893617
bierenbaum,dubrovin,False,0.026785714285714284
bierenbaum,prieur,False,0.023668639053254437
bierenbaum,germinet,False,0.018691588785046728
bierenbaum,dohnal,False,0.03636363636363636
bierenbaum,van maldeghem,False,0.014925373134328358
bierenbaum,rohwedder,False,0.02127659574468085
bierenbaum,pelinovsky,False,0.025510204081632654
bierenbaum,dahmen,False,0.02127659574468085
dutykh,bridges,False,0.0
suris,scimiterna,False,0.05945945945945946
ein,an,False,0.12736952960449333
ein,he,False,0.22665457842248413
ein,s,False,0.09950028209881519
ein,h,False,0.10978090043450124
le,ng,False,0.3282850779510022
le,ham,False,0.17661027010982489
le,ha,False,0.3386429878668745
le,vanzura,False,0.0
le,schwachhofer,False,0.0032762629465229337
le,dubois,False,0.008238276299112801
eisenbud,migliore,False,0.08928571428571429
tronci,solodukhin,False,0.009345794392523364
monneau,imbert,False,0.06578947368421052
monneau,perthame,False,0.06465517241379311
monneau,zhou,False,0.019114688128772636
monneau,cai,False,0.0176678445229682
monneau,bradley,False,0.014705882352941176
witten,nekrasov,False,0.08391608391608392
witten,feigin,False,0.08979591836734693
sjoestrand,hitrik,True,0.4968553459119497
yoshioka,yazaki,False,0.5480769230769231
scimiterna,dattoli,False,0.041666666666666664
scimiterna,derksen,False,0.018518518518518517
scimiterna,weyman,False,0.018018018018018018
scimiterna,zelevinsky,False,0.015384615384615385
scimiterna,suris,False,0.05945945945945946
maes,shergelashvili,False,0.0
sanderovich,somekh,False,0.29133858267716534
sanderovich,simeone,False,0.3173076923076923
sanderovich,kramer,False,0.07407407407407407
sanderovich,mazorchuk,False,0.048582995951417005
sanderovich,henckell,False,0.010810810810810811
sanderovich,rhodes,False,0.039285714285714285
sanderovich,poor,False,0.09461538461538462
vaneeva,kunzinger,False,0.12093023255813953
vaneeva,boyko,False,0.0
vaneeva,patera,False,0.10276679841897234
vaneeva,popov,False,0.11155378486055777
